КодЗакупки,НазваниеЗакупки,ДатаЗакупки,КодФилиала,ИНН,КодГруппы,КодКомиссии,СуммаПлан,СуммаФакт,СтранаПроисхождения,ФлагИмпорта,СтатусКонтракта
40004147144,"Закупка Топливные присадки, филиал АО РН-Тверь (процедура 40004147144)",2024-06-08,59,7703567364,2720,ЗК-МТР-009,12523382.37,14220745.5,Россия,0,Исполнен
40008185839,Закупка Персональные компьютеры для РН-Краснодарнефтегаз (процедура 40008185839),2025-09-01,14,770000000248,3600,ЗК-МТР-009,12685333.45,14177854.88,Россия,0,Исполнен
40003570584,Закупка Цементировочное оборудование — АО АНПЗ ВНК (№40003570584),2023-09-03,74,265037983,3430,ЗК-МТР-004,14975230.72,14086694.25,Россия,0,Исполнен
40003736871,"Закупка Навигация и телеметрия, филиал ООО РН-Черноземье (процедура 40003736871)",2022-01-01,6,770000000200,3970,ЗК-МТР-009,14013197.07,13901025.16,Россия,0,В работе
40000819172,Закупка Автозапчасти для ООО РН-СтройКонтроль (процедура 40000819172),2025-12-13,48,9705171690,3510,ЗК-МТР-003,11463953.45,13808892.38,Россия,0,Исполнен
40009222735,Закупка Судовое оборудование — ВНИКТИНХО (№40009222735),2023-01-05,46,8602194090,3730,ЗК-МТР-007,17733598.43,13682655.69,Россия,0,В работе
40005808063,"Закупка Оборудование для ремонта скважин, филиал Туапсинский НПЗ (процедура 40005808063)",2023-11-07,29,7708345125,3470,ЗК-МТР-006,15353054.72,13670874.0,Россия,0,Исполнен
40004449596,Закупка Автохимия для АО РОСПАН ИНТЕРНЕШНЛ (процедура 40004449596),2024-10-14,41,770000000244,3995,ЗК-МТР-008,12306595.18,13601901.7,Россия,0,Исполнен
40005172789,Закупка Автошины — ООО Башнефть-Сервис НПЗ (№40005172789),2025-05-07,32,770000000227,3950,ЗК-МТР-009,17946912.97,13469773.8,Россия,0,Исполнен
40009169614,"Закупка Черный металлопрокат, филиал РН-ОХРАНА-АНГАРСК (процедура 40009169614)",2022-09-28,7,8610030917,3040,ЗК-МТР-005,14886444.9,13450145.59,Россия,0,Исполнен
40008308037,Закупка Трансформаторы для АнгараНефть (процедура 40008308037),2025-05-19,56,2466249029,3560,ЗК-МТР-001,16346929.42,13429661.96,Россия,0,Исполнен
40001344239,Закупка Чугунные трубы — 6. ПАО АНК Башнефть (№40001344239),2024-05-30,17,7718607570,3172,ЗК-МТР-003,68441994.44,53696423.16,Россия,0,Исполнен
40002237460,"Закупка ГСМ и топливо, филиал АО РОСПАН ИНТЕРНЕШНЛ (процедура 40002237460)",2022-11-07,41,7449146953,3990,ЗК-МТР-010,10470687.99,13340373.78,Россия,0,В работе
40008061450,Закупка Оборудование для ремонта скважин для ООО ПНЦ Биосфера (процедура 40008061450),2025-02-09,51,1649015690,3470,ЗК-МТР-008,10138288.43,13289684.39,Россия,0,Исполнен
40003719968,Закупка ГСМ и топливо — ООО РН ВАНКОР (№40003719968),2024-08-22,68,8603224164,3990,ЗК-МТР-006,16162717.35,13284503.78,Россия,0,Исполнен
40000124384,"Закупка Спецкабель (КПБК/КПБП), филиал АО Отрадненский ГПЗ (процедура 40000124384)",2025-07-28,55,8617016118,3880,ЗК-МТР-008,10760144.99,13282420.41,Россия,0,Исполнен
40001763619,Закупка Бензины для химпрома для ООО Харампурнефтегаз (процедура 40001763619),2025-04-10,70,16450280885,2040,ЗК-МТР-009,16051122.14,13272814.97,Россия,0,Исполнен
40005800415,Закупка Электроизоляционные масла — АО РОСПАН ИНТЕРНЕШНЛ (№40005800415),2022-02-26,41,7203471720,2440,ЗК-МТР-004,11406479.86,13237036.57,Россия,0,Исполнен
40002443694,"Закупка Трубы для трубопроводов, филиал ООО НЗМП (процедура 40002443694)",2022-01-02,50,770000000197,3080,ЗК-МТР-001,48839852.12,52822436.72,Россия,0,В работе
40008268902,Закупка Фонтанная арматура для ООО РН-Пожарная безопасность (процедура 40008268902),2025-07-18,47,8904059355,3260,ЗК-МТР-001,16245235.97,13182931.2,Россия,0,Исполнен
40006130678,Закупка Сантехника — АО Отрадненский ГПЗ (№40006130678),2024-11-16,55,6670053231,3810,ЗК-МТР-010,11570033.25,13163040.63,Россия,0,В работе
40002076677,"Закупка Тара и упаковка, филиал ВНИКТИНХО (процедура 40002076677)",2025-06-05,46,770000000248,3980,ЗК-МТР-004,12611938.37,13122801.16,Россия,0,Исполнен
40009849670,Закупка Персональные компьютеры для РН-Морской_терминал_Находка (процедура 40009849670),2024-05-24,72,7706061801,3600,ЗК-МТР-007,14904558.08,13073641.96,Россия,0,Исполнен
40009120963,Закупка Котельное оборудование — РН-ОХРАНА-АНГАРСК (№40009120963),2025-07-02,7,276153614,3050,ЗК-МТР-002,11577122.89,13067886.21,Россия,0,Исполнен
40008336304,"Закупка Защитные смазки, филиал АООРЕНБУРГНЕФТЬ (процедура 40008336304)",2022-01-21,2,9728118639,2530,ЗК-МТР-003,13975592.69,13042049.21,Россия,0,Исполнен
40008589990,Закупка Инструменты для АО ННК (процедура 40008589990),2023-03-19,1,8619008017,3820,ЗК-МТР-001,14731945.56,12968963.42,Россия,0,Расторгнут
40007747701,Закупка Буровые долота и головки — ООО РН-Черноземье (№40007747701),2025-09-15,6,770000000220,3350,ЗК-МТР-005,12349663.17,12946683.91,Россия,0,Исполнен
40003589284,"Закупка Сырье и кокс, филиал РН-Краснодарнефтегаз (процедура 40003589284)",2022-11-30,14,8603100120,3020,ЗК-МТР-001,11823913.65,12927769.28,Россия,0,Исполнен
40007270614,Закупка Железобетонные изделия (ЖБИ) для АО РН-Ярославль (процедура 40007270614),2022-12-28,43,8612014660,3910,ЗК-МТР-008,13794800.98,12882080.02,Россия,0,В работе
40000765612,Закупка Защитные смазки — АО РН-Ярославль (№40000765612),2023-03-19,43,770000000229,2530,ЗК-МТР-001,10676704.5,12808069.41,Россия,0,Исполнен
40009068345,"Закупка Электроизоляционные масла, филиал Нефтепромлизинг (процедура 40009068345)",2024-03-07,75,7203126844,2440,ЗК-МТР-001,12837054.53,12751049.59,Россия,0,Исполнен
40004965702,Закупка Изоляционные материалы для АнгараНефть (процедура 40004965702),2025-06-07,56,8602270697,3900,ЗК-МТР-002,16068554.58,12746636.3,Россия,0,Исполнен
40006998936,Закупка Судовое оборудование — АО РОСПАН ИНТЕРНЕШНЛ (№40006998936),2023-11-19,41,7731429736,3730,ЗК-МТР-002,11018269.49,12708133.05,Россия,0,Исполнен
40000494882,"Закупка Чугунные трубы, филиал 6. ПАО АНК Башнефть (процедура 40000494882)",2024-11-20,17,8609320474,3172,ЗК-МТР-006,47805413.8,50805753.12,Россия,0,Исполнен
40007915565,Закупка Вагон-дома и мобильные здания для РН-Эксплорейшн (процедура 40007915565),2024-10-26,86,7726351724,3520,ЗК-МТР-007,15575755.01,12657098.57,Россия,0,Исполнен
40002792314,Закупка Термостойкое скважинное оборудование — РН-ОХРАНА-АНГАРСК (№40002792314),2024-02-14,7,7736035485,3380,ЗК-МТР-005,14286064.53,12634268.51,Россия,0,В работе
40005247606,"Закупка Прочее скважинное оборудование, филиал РН-Морской_терминал_Находка (процедура 40005247606)",2025-05-01,72,7734580189,3460,ЗК-МТР-001,15060892.57,12603386.79,Россия,0,Исполнен
40008879766,Закупка Установки ЭЦН для Туапсинский НПЗ (процедура 40008879766),2022-01-24,29,770000000238,3290,ЗК-МТР-001,13489074.71,12508288.62,Россия,0,В работе
40005740148,Закупка Крепежный и тампонажный цемент — Нефтепромлизинг (№40005740148),2023-03-13,75,7806092088,3530,ЗК-МТР-003,9711689.46,12296125.04,Россия,0,Исполнен
40003408388,"Закупка Насосные штанги, филиал Уфимский филиал АО РН-ПН (процедура 40003408388)",2022-11-10,26,770000000210,3280,ЗК-МТР-002,12252991.34,12153363.01,Россия,0,Исполнен
40001310411,Закупка Изоляционные материалы для ООО ИК СИБИНТЕК (процедура 40001310411),2022-07-04,80,7708345125,3900,ЗК-МТР-005,13099235.16,12150710.48,Россия,0,В работе
40006194588,Закупка Фонтанная арматура — Филиал ПАО АНК Башнефть Башнефть-Новойл (№40006194588),2025-09-27,10,6340008625,3260,ЗК-МТР-010,10870772.7,12044300.21,Россия,0,Исполнен
40006700877,"Закупка Цементировочное оборудование, филиал РН-ОХРАНА-АНГАРСК (процедура 40006700877)",2024-02-02,7,770000000212,3430,ЗК-МТР-006,9611441.55,12019780.83,Россия,0,В работе
